Date,Close
9/1/2015 16:00:00,58.2
9/2/2015 16:00:00,59.61
9/3/2015 16:00:00,58.75
9/4/2015 16:00:00,57.3
9/8/2015 16:00:00,58.99
9/9/2015 16:00:00,58.03
9/10/2015 16:00:00,58.75
9/11/2015 16:00:00,59.22
9/14/2015 16:00:00,59.17
9/15/2015 16:00:00,60.09
9/16/2015 16:00:00,61.61
9/17/2015 16:00:00,62.19
9/18/2015 16:00:00,64.34
9/21/2015 16:00:00,62.72
9/22/2015 16:00:00,62.09
9/23/2015 16:00:00,61.74
9/24/2015 16:00:00,61.8
9/25/2015 16:00:00,60.24
9/28/2015 16:00:00,57.46
9/29/2015 16:00:00,58.95
9/30/2015 16:00:00,59.2
10/1/2015 16:00:00,60.05
10/2/2015 16:00:00,62.23
10/5/2015 16:00:00,61.97
10/6/2015 16:00:00,59.88
10/7/2015 16:00:00,60.55
10/8/2015 16:00:00,60.51
10/9/2015 16:00:00,61.44
10/12/2015 16:00:00,62.71
10/13/2015 16:00:00,62.34
10/14/2015 16:00:00,62.08
10/15/2015 16:00:00,63.62
10/16/2015 16:00:00,64.49
10/19/2015 16:00:00,65.08
10/20/2015 16:00:00,63.89
10/21/2015 16:00:00,62.51
10/22/2015 16:00:00,63.18
10/23/2015 16:00:00,65.16
10/26/2015 16:00:00,64.55
10/27/2015 16:00:00,66.8
10/28/2015 16:00:00,67.59
10/29/2015 16:00:00,67.31
10/30/2015 16:00:00,65.95
11/2/2015 16:00:00,65.75
11/3/2015 16:00:00,66.08
11/4/2015 16:00:00,65.62
11/5/2015 16:00:00,65.55
11/6/2015 16:00:00,65.45
11/9/2015 16:00:00,64.99
11/10/2015 16:00:00,65.05
11/11/2015 16:00:00,64.24
11/12/2015 16:00:00,63.72
11/13/2015 16:00:00,64.15
11/16/2015 16:00:00,65.02
11/17/2015 16:00:00,65.73
11/18/2015 16:00:00,67.61
11/19/2015 16:00:00,66.94
11/20/2015 16:00:00,67.82
11/23/2015 16:00:00,67.99
11/24/2015 16:00:00,67.82
11/25/2015 16:00:00,68.08
11/27/2015 16:00:00,67.85
11/30/2015 16:00:00,67.01
12/1/2015 16:00:00,68.26
12/2/2015 16:00:00,67.78
12/3/2015 16:00:00,66.45
12/4/2015 16:00:00,69.11
12/7/2015 16:00:00,68.84
12/8/2015 16:00:00,69.4
12/9/2015 16:00:00,68.56
12/10/2015 16:00:00,68.94
12/11/2015 16:00:00,67.62
12/14/2015 16:00:00,68.64
12/15/2015 16:00:00,70.22
12/16/2015 16:00:00,70.71
12/17/2015 16:00:00,69.28
12/18/2015 16:00:00,67.64
12/21/2015 16:00:00,68.04
12/22/2015 16:00:00,68.31
12/23/2015 16:00:00,68.99
12/24/2015 16:00:00,68.97
12/28/2015 16:00:00,69.17
12/29/2015 16:00:00,69.74
12/30/2015 16:00:00,69.52
12/31/2015 16:00:00,68.79
1/4/2016 16:00:00,67.03
1/5/2016 16:00:00,68.35
1/6/2016 16:00:00,67.15
1/7/2016 16:00:00,65.29
1/8/2016 16:00:00,63.63
1/11/2016 16:00:00,62.98
1/12/2016 16:00:00,63.44
1/13/2016 16:00:00,61.28
1/14/2016 16:00:00,63.51
1/15/2016 16:00:00,62.78
1/19/2016 16:00:00,63.21
1/20/2016 16:00:00,63.55
1/21/2016 16:00:00,63.13
1/22/2016 16:00:00,64.4
1/25/2016 16:00:00,62.92
1/26/2016 16:00:00,62.69
1/27/2016 16:00:00,61.71
1/28/2016 16:00:00,61.16
1/29/2016 16:00:00,62.16
2/1/2016 16:00:00,60.82
2/2/2016 16:00:00,58.87
2/3/2016 16:00:00,60.12
2/4/2016 16:00:00,59.7
2/5/2016 16:00:00,59.63
2/8/2016 16:00:00,60.72
2/9/2016 16:00:00,61.02
2/10/2016 16:00:00,61.08
2/11/2016 16:00:00,59.52
2/12/2016 16:00:00,60.2
2/16/2016 16:00:00,62.18
2/17/2016 16:00:00,63.92
2/18/2016 16:00:00,63.32
2/19/2016 16:00:00,63.8
2/22/2016 16:00:00,63.7
2/23/2016 16:00:00,62.07
2/24/2016 16:00:00,62.23
2/25/2016 16:00:00,63.03
2/26/2016 16:00:00,62.25
2/29/2016 16:00:00,61.93
3/1/2016 16:00:00,64.22
3/2/2016 16:00:00,64.9
3/3/2016 16:00:00,65
3/4/2016 16:00:00,64.71
3/7/2016 16:00:00,66.49
3/8/2016 16:00:00,66.26
3/9/2016 16:00:00,65.54
3/10/2016 16:00:00,64.94
3/11/2016 16:00:00,64.96
3/14/2016 16:00:00,64.12
3/15/2016 16:00:00,63.68
3/16/2016 16:00:00,62.64
3/17/2016 16:00:00,61.47
3/18/2016 16:00:00,62.83
3/21/2016 16:00:00,62.7
3/22/2016 16:00:00,62.8
3/23/2016 16:00:00,62.34
3/24/2016 16:00:00,62.52
3/28/2016 16:00:00,62.77
3/29/2016 16:00:00,64.19
3/30/2016 16:00:00,63.44
3/31/2016 16:00:00,63.88
4/1/2016 16:00:00,64.91
4/4/2016 16:00:00,65.97
4/5/2016 16:00:00,65.76
4/6/2016 16:00:00,66.54
4/7/2016 16:00:00,66.28
4/8/2016 16:00:00,66.07
4/11/2016 16:00:00,65.98
4/12/2016 16:00:00,66.84
4/13/2016 16:00:00,67.57
4/14/2016 16:00:00,67.87
4/15/2016 16:00:00,68.05
4/18/2016 16:00:00,68.86
4/19/2016 16:00:00,68.91
4/20/2016 16:00:00,69.23
4/21/2016 16:00:00,70.16
4/22/2016 16:00:00,70.68
4/25/2016 16:00:00,70.63
4/26/2016 16:00:00,70.86
4/27/2016 16:00:00,70.23
4/28/2016 16:00:00,72.26
4/29/2016 16:00:00,72.18
5/2/2016 16:00:00,71.96
5/3/2016 16:00:00,71.13
5/4/2016 16:00:00,70.78
5/5/2016 16:00:00,71.15
5/6/2016 16:00:00,71.22
5/9/2016 16:00:00,71.34
5/10/2016 16:00:00,71.53
5/11/2016 16:00:00,70.81
5/12/2016 16:00:00,71.28
5/13/2016 16:00:00,71.18
5/16/2016 16:00:00,72.83
5/17/2016 16:00:00,71.21
5/18/2016 16:00:00,71.09
5/19/2016 16:00:00,70.33
5/20/2016 16:00:00,70.77
5/23/2016 16:00:00,70.4
5/24/2016 16:00:00,71.23
5/25/2016 16:00:00,70.69
5/26/2016 16:00:00,70.73
5/27/2016 16:00:00,71.31
5/31/2016 16:00:00,71.7
6/1/2016 16:00:00,71.87
6/2/2016 16:00:00,73
6/3/2016 16:00:00,72.89
6/6/2016 16:00:00,74.29
6/7/2016 16:00:00,73.91
6/8/2016 16:00:00,73.41
6/9/2016 16:00:00,72.73
6/10/2016 16:00:00,72.65
6/13/2016 16:00:00,72.22
6/14/2016 16:00:00,73.1
6/15/2016 16:00:00,72.57
6/16/2016 16:00:00,71.73
6/17/2016 16:00:00,70.67
6/20/2016 16:00:00,70.96
6/21/2016 16:00:00,71.25
6/22/2016 16:00:00,72.31
6/23/2016 16:00:00,72.64
6/24/2016 16:00:00,70.61
6/27/2016 16:00:00,70.32
6/28/2016 16:00:00,72.01
6/29/2016 16:00:00,73
6/30/2016 16:00:00,73.55
7/1/2016 16:00:00,73.78
7/5/2016 16:00:00,73.78
7/6/2016 16:00:00,73.86
7/7/2016 16:00:00,74.08
7/8/2016 16:00:00,75.28
7/11/2016 16:00:00,75.39
7/12/2016 16:00:00,76.2
7/13/2016 16:00:00,76.58
7/14/2016 16:00:00,76.77
7/15/2016 16:00:00,76
7/18/2016 16:00:00,75.96
7/19/2016 16:00:00,75.47
7/20/2016 16:00:00,75.72
7/21/2016 16:00:00,75.5
7/22/2016 16:00:00,75.68
7/25/2016 16:00:00,75.56
7/26/2016 16:00:00,75.06
7/27/2016 16:00:00,76.47
7/28/2016 16:00:00,74.66
7/29/2016 16:00:00,74.81
8/1/2016 16:00:00,76.19
8/2/2016 16:00:00,75.05
8/3/2016 16:00:00,74.8
8/4/2016 16:00:00,75.32
8/5/2016 16:00:00,63.28
8/8/2016 16:00:00,60.3
8/9/2016 16:00:00,61.61
8/10/2016 16:00:00,60.58
8/11/2016 16:00:00,60.97
8/12/2016 16:00:00,60.63
8/15/2016 16:00:00,60.03
8/16/2016 16:00:00,59.41
8/17/2016 16:00:00,58.3
8/18/2016 16:00:00,58.68
8/19/2016 16:00:00,59.29
8/22/2016 16:00:00,59.26
8/23/2016 16:00:00,59.86
8/24/2016 16:00:00,58.59
8/25/2016 16:00:00,58.76
8/26/2016 16:00:00,58.77
8/29/2016 16:00:00,58.76
8/30/2016 16:00:00,57.24
8/31/2016 16:00:00,57.39
9/1/2016 16:00:00,56.76
9/2/2016 16:00:00,56.35
9/6/2016 16:00:00,56.96
9/7/2016 16:00:00,56.57
9/8/2016 16:00:00,56.81
9/9/2016 16:00:00,55.66
9/12/2016 16:00:00,56.32
9/13/2016 16:00:00,55.6
9/14/2016 16:00:00,55.23
9/15/2016 16:00:00,55.97
9/16/2016 16:00:00,55.6
9/19/2016 16:00:00,55.08
9/20/2016 16:00:00,55.56
9/21/2016 16:00:00,55.93
9/22/2016 16:00:00,56.42
9/23/2016 16:00:00,56.48
9/26/2016 16:00:00,55.48
9/27/2016 16:00:00,55.74
9/28/2016 16:00:00,55.09
9/29/2016 16:00:00,53.87
9/30/2016 16:00:00,53.92
10/3/2016 16:00:00,54.66
10/4/2016 16:00:00,55.21
10/5/2016 16:00:00,54.79
10/6/2016 16:00:00,55.05
10/7/2016 16:00:00,55.43
10/10/2016 16:00:00,49.81
10/11/2016 16:00:00,49.55
10/12/2016 16:00:00,50.01
10/13/2016 16:00:00,50.24
10/14/2016 16:00:00,49.77
10/17/2016 16:00:00,49.34
10/18/2016 16:00:00,50.05
10/19/2016 16:00:00,49.87
10/20/2016 16:00:00,50.36
10/21/2016 16:00:00,50.02
10/24/2016 16:00:00,49.23
10/25/2016 16:00:00,49.55
10/26/2016 16:00:00,49.29
10/27/2016 16:00:00,51.96
10/28/2016 16:00:00,51
10/31/2016 16:00:00,50.91
11/1/2016 16:00:00,50.8
11/2/2016 16:00:00,50.57
11/3/2016 16:00:00,50.21
11/4/2016 16:00:00,51.01
11/7/2016 16:00:00,52.62
11/8/2016 16:00:00,53.16
11/9/2016 16:00:00,56.3
11/10/2016 16:00:00,56.66
11/11/2016 16:00:00,56.37
11/14/2016 16:00:00,56.56
11/15/2016 16:00:00,56.69
11/16/2016 16:00:00,56.2
11/17/2016 16:00:00,56.68
11/18/2016 16:00:00,56.76
11/21/2016 16:00:00,56.73
11/22/2016 16:00:00,56.55
11/23/2016 16:00:00,56.75
11/25/2016 16:00:00,56.98
11/28/2016 16:00:00,56.51
11/29/2016 16:00:00,56.36
11/30/2016 16:00:00,56.44
12/1/2016 16:00:00,55.8
12/2/2016 16:00:00,55.96
12/5/2016 16:00:00,55.55
12/6/2016 16:00:00,56.03
12/7/2016 16:00:00,55.24
12/8/2016 16:00:00,55.23
12/9/2016 16:00:00,57.04
12/12/2016 16:00:00,56.55
12/13/2016 16:00:00,57.17
12/14/2016 16:00:00,58.5
12/15/2016 16:00:00,58.65
12/16/2016 16:00:00,58.62
12/19/2016 16:00:00,59.42
12/20/2016 16:00:00,59.12
12/21/2016 16:00:00,58.69
12/22/2016 16:00:00,58.76
12/23/2016 16:00:00,59.61
12/27/2016 16:00:00,59.33
12/28/2016 16:00:00,58.61
12/29/2016 16:00:00,58.9
12/30/2016 16:00:00,58.44
1/3/2017 16:00:00,59.45
1/4/2017 16:00:00,59.14
1/5/2017 16:00:00,60.13
1/6/2017 16:00:00,59.95
1/9/2017 16:00:00,59.73
1/10/2017 16:00:00,59.98
1/11/2017 16:00:00,56.8
1/12/2017 16:00:00,56.55
1/13/2017 16:00:00,56.22
1/17/2017 16:00:00,56.28
1/18/2017 16:00:00,56.07
1/19/2017 16:00:00,55.49
1/20/2017 16:00:00,49.23
1/23/2017 16:00:00,50
1/24/2017 16:00:00,48.96
1/25/2017 16:00:00,49.55
1/26/2017 16:00:00,46.82
1/27/2017 16:00:00,47.74
1/30/2017 16:00:00,48.69
1/31/2017 16:00:00,49.16
2/1/2017 16:00:00,49.29
2/2/2017 16:00:00,50.5
2/3/2017 16:00:00,50.78
2/6/2017 16:00:00,51.04
2/7/2017 16:00:00,51.66
2/8/2017 16:00:00,52
2/9/2017 16:00:00,51.51
2/10/2017 16:00:00,51.65
2/13/2017 16:00:00,52.03
2/14/2017 16:00:00,53.71
2/15/2017 16:00:00,55.03
2/16/2017 16:00:00,54.28
2/17/2017 16:00:00,54.59
2/21/2017 16:00:00,54.78
2/22/2017 16:00:00,55.35
2/23/2017 16:00:00,55.77
2/24/2017 16:00:00,56.44
2/27/2017 16:00:00,56.56
2/28/2017 16:00:00,56.71
3/1/2017 16:00:00,57.18
3/2/2017 16:00:00,56.86
3/3/2017 16:00:00,57.26
3/6/2017 16:00:00,56.97
3/7/2017 16:00:00,56.33
3/8/2017 16:00:00,57.12
3/9/2017 16:00:00,57.99
3/10/2017 16:00:00,58.32
3/13/2017 16:00:00,56.93
3/14/2017 16:00:00,56.69
3/15/2017 16:00:00,57.65
3/16/2017 16:00:00,57.31
3/17/2017 16:00:00,56.29
3/20/2017 16:00:00,56.41
3/21/2017 16:00:00,55.71
3/22/2017 16:00:00,56.36
3/23/2017 16:00:00,55.77
3/24/2017 16:00:00,55.89
3/27/2017 16:00:00,56.04
3/28/2017 16:00:00,56.2
3/29/2017 16:00:00,55.95
3/30/2017 16:00:00,55.36
3/31/2017 16:00:00,54.38
4/3/2017 16:00:00,54.21
4/4/2017 16:00:00,54.14
4/5/2017 16:00:00,53.08
4/6/2017 16:00:00,53.29
4/7/2017 16:00:00,53.42
4/10/2017 16:00:00,53.35
4/11/2017 16:00:00,52.98
4/12/2017 16:00:00,52.99
4/13/2017 16:00:00,52.83
4/17/2017 16:00:00,52.95
4/18/2017 16:00:00,52.93
4/19/2017 16:00:00,53.2
4/20/2017 16:00:00,53.44
4/21/2017 16:00:00,53.48
4/24/2017 16:00:00,53.55
4/25/2017 16:00:00,53.94
4/26/2017 16:00:00,53.77
4/27/2017 16:00:00,55.67
4/28/2017 16:00:00,56.05
5/1/2017 16:00:00,56.31
5/2/2017 16:00:00,55.95
5/3/2017 16:00:00,55.06
5/4/2017 16:00:00,55.19
5/5/2017 16:00:00,55.15
5/8/2017 16:00:00,54.94
5/9/2017 16:00:00,55.32
5/10/2017 16:00:00,55.14
5/11/2017 16:00:00,55.14
5/12/2017 16:00:00,55.03
5/15/2017 16:00:00,55.1
5/16/2017 16:00:00,54.39
5/17/2017 16:00:00,54.41
5/18/2017 16:00:00,53.78
5/19/2017 16:00:00,54.02
5/22/2017 16:00:00,54.1
5/23/2017 16:00:00,54.21
5/24/2017 16:00:00,53.82
5/25/2017 16:00:00,54.39
5/26/2017 16:00:00,53.97
5/30/2017 16:00:00,53.93
5/31/2017 16:00:00,53.95
6/1/2017 16:00:00,54.53
6/2/2017 16:00:00,54.97
6/5/2017 16:00:00,52.36
6/6/2017 16:00:00,51.66
6/7/2017 16:00:00,52.57
6/8/2017 16:00:00,52.85
6/9/2017 16:00:00,53.75
6/12/2017 16:00:00,54.36
6/13/2017 16:00:00,54.19
6/14/2017 16:00:00,54.52
6/15/2017 16:00:00,54.28
6/16/2017 16:00:00,54.46
6/19/2017 16:00:00,55.22
6/20/2017 16:00:00,55.66
6/21/2017 16:00:00,56.07
6/22/2017 16:00:00,57.33
6/23/2017 16:00:00,56.64
6/26/2017 16:00:00,56.92
6/27/2017 16:00:00,55.9
6/28/2017 16:00:00,55.87
6/29/2017 16:00:00,55.82
6/30/2017 16:00:00,55.72
7/3/2017 16:00:00,56.27
7/5/2017 16:00:00,56.35
7/6/2017 16:00:00,55.28
7/7/2017 16:00:00,55.91
7/10/2017 16:00:00,55.93
7/11/2017 16:00:00,55.33
7/12/2017 16:00:00,55.04
7/13/2017 16:00:00,54.67
7/14/2017 16:00:00,55.15
7/17/2017 16:00:00,54.79
7/18/2017 16:00:00,54.74
7/19/2017 16:00:00,55.07
7/20/2017 16:00:00,55.44
7/21/2017 16:00:00,55.65
7/24/2017 16:00:00,55.6
7/25/2017 16:00:00,55.95
7/26/2017 16:00:00,55.98
7/27/2017 16:00:00,54.24
7/28/2017 16:00:00,55.27
7/31/2017 16:00:00,56.9
8/1/2017 16:00:00,56.11
8/2/2017 16:00:00,55.23
8/3/2017 16:00:00,55.5
8/4/2017 16:00:00,55.95
8/7/2017 16:00:00,56.3
8/8/2017 16:00:00,56.91
8/9/2017 16:00:00,57.4
8/10/2017 16:00:00,56.59
8/11/2017 16:00:00,56.73
8/14/2017 16:00:00,57.62
8/15/2017 16:00:00,57.87
8/16/2017 16:00:00,57.5
8/17/2017 16:00:00,56.77
8/18/2017 16:00:00,56.42
8/21/2017 16:00:00,56.64
8/22/2017 16:00:00,57.67
8/23/2017 16:00:00,57.87
8/24/2017 16:00:00,58.17
8/25/2017 16:00:00,58.37
8/28/2017 16:00:00,58.58
8/29/2017 16:00:00,58.86
8/30/2017 16:00:00,59.38
8/31/2017 16:00:00,60.48
9/1/2017 16:00:00,59.9
9/5/2017 16:00:00,59.81
9/6/2017 16:00:00,59.87
9/7/2017 16:00:00,62.84
9/8/2017 16:00:00,62.62
9/11/2017 16:00:00,62.72
9/12/2017 16:00:00,63.02
9/13/2017 16:00:00,62.48
9/14/2017 16:00:00,62.69
9/15/2017 16:00:00,62.48
9/18/2017 16:00:00,62.7
9/19/2017 16:00:00,62.93
9/20/2017 16:00:00,63.49
9/21/2017 16:00:00,63.33
9/22/2017 16:00:00,63.36
9/25/2017 16:00:00,63.19
9/26/2017 16:00:00,62.93
9/27/2017 16:00:00,62.95
9/28/2017 16:00:00,63.01
9/29/2017 16:00:00,63.74
10/2/2017 16:00:00,64.56
10/3/2017 16:00:00,64.29
10/4/2017 16:00:00,64.74
10/5/2017 16:00:00,63.8
10/6/2017 16:00:00,64.81
10/9/2017 16:00:00,64.15
10/10/2017 16:00:00,65.13
10/11/2017 16:00:00,65.11
10/12/2017 16:00:00,65.35
10/13/2017 16:00:00,65.29
10/16/2017 16:00:00,63.65
10/17/2017 16:00:00,64.18
10/18/2017 16:00:00,63.7
10/19/2017 16:00:00,64.67
10/20/2017 16:00:00,64.42
10/23/2017 16:00:00,63.75
10/24/2017 16:00:00,63.65
10/25/2017 16:00:00,64
10/26/2017 16:00:00,60.95
10/27/2017 16:00:00,59.94
10/30/2017 16:00:00,60.84
10/31/2017 16:00:00,61.66
11/1/2017 16:00:00,62.16
11/2/2017 16:00:00,62.23
11/3/2017 16:00:00,62.22
11/6/2017 16:00:00,61.68
11/7/2017 16:00:00,61.91
11/8/2017 16:00:00,62.58
11/9/2017 16:00:00,61.99
11/10/2017 16:00:00,60.86
11/13/2017 16:00:00,60.99
11/14/2017 16:00:00,61.25
11/15/2017 16:00:00,61.07
11/16/2017 16:00:00,61.87
11/17/2017 16:00:00,61.32
11/20/2017 16:00:00,60.8
11/21/2017 16:00:00,61.24
11/22/2017 16:00:00,61.14
11/24/2017 13:00:00,61.43
11/27/2017 16:00:00,61.61
11/28/2017 16:00:00,62.52
11/29/2017 16:00:00,62.9
11/30/2017 16:00:00,63.19
12/1/2017 16:00:00,63.24
12/4/2017 16:00:00,62.47
12/5/2017 16:00:00,62.02
12/6/2017 16:00:00,60.97
12/7/2017 16:00:00,61.84
12/8/2017 16:00:00,62.42
12/11/2017 16:00:00,63.02
12/12/2017 16:00:00,63.28
12/13/2017 16:00:00,63.47
12/14/2017 16:00:00,62.13
12/15/2017 16:00:00,62.41
12/18/2017 16:00:00,62.4
12/19/2017 16:00:00,61.56
12/20/2017 16:00:00,61.2
12/21/2017 16:00:00,61.5
12/22/2017 16:00:00,60.96
12/26/2017 16:00:00,61.26
12/27/2017 16:00:00,61.68
12/28/2017 16:00:00,61.77
12/29/2017 16:00:00,61.28
1/2/2018 16:00:00,61.31
1/3/2018 16:00:00,61.36
1/4/2018 16:00:00,61.75
1/5/2018 16:00:00,61.89
1/8/2018 16:00:00,61.91
1/9/2018 16:00:00,61.85
1/10/2018 16:00:00,62.01
1/11/2018 16:00:00,62.47
1/12/2018 16:00:00,62.81
1/16/2018 16:00:00,59.92
1/17/2018 16:00:00,61.85
1/18/2018 16:00:00,61.83
1/19/2018 16:00:00,62.28
1/22/2018 16:00:00,63.28
1/23/2018 16:00:00,63.43
1/24/2018 16:00:00,63.76
1/25/2018 16:00:00,63.52
1/26/2018 16:00:00,64.25
1/29/2018 16:00:00,64.43
1/30/2018 16:00:00,63.96
1/31/2018 16:00:00,62.6
2/1/2018 16:00:00,62.8
2/2/2018 16:00:00,63.48
2/5/2018 16:00:00,60.96
2/6/2018 16:00:00,60.9
2/7/2018 16:00:00,62.63
2/8/2018 16:00:00,62.69
2/9/2018 16:00:00,62.7
2/12/2018 16:00:00,63.16
2/13/2018 16:00:00,63.87
2/14/2018 16:00:00,65.35
2/15/2018 16:00:00,68.98
2/16/2018 16:00:00,68.96
2/20/2018 16:00:00,67.35
2/21/2018 16:00:00,66.53
2/22/2018 16:00:00,65.94
2/23/2018 16:00:00,67.95
2/26/2018 16:00:00,68.63
2/27/2018 16:00:00,67.84
2/28/2018 16:00:00,66.2
3/1/2018 16:00:00,65.69
3/2/2018 16:00:00,66.17
3/5/2018 16:00:00,66.82
3/6/2018 16:00:00,65.47
3/7/2018 16:00:00,66.1
3/8/2018 16:00:00,66.75
3/9/2018 16:00:00,67.92
3/12/2018 16:00:00,67.45
3/13/2018 16:00:00,66.68
3/14/2018 16:00:00,66.63
3/15/2018 16:00:00,66.25
3/16/2018 16:00:00,66.6
3/19/2018 16:00:00,66.07
3/20/2018 16:00:00,66.43
3/21/2018 16:00:00,66.1
3/22/2018 16:00:00,63.95
3/23/2018 16:00:00,62.06
3/26/2018 16:00:00,63.4
3/27/2018 16:00:00,62.41
3/28/2018 16:00:00,62.57
3/29/2018 16:00:00,63.25
4/2/2018 16:00:00,62
4/3/2018 16:00:00,62.77
4/4/2018 16:00:00,62.98
4/5/2018 16:00:00,62.31
4/6/2018 16:00:00,60.88
4/9/2018 16:00:00,60.48
4/10/2018 16:00:00,61.21
4/11/2018 16:00:00,60.18
